"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","VGB","British Virgin Islands","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","VGB","British Virgin Islands","2019","2019",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","VGB","British Virgin Islands","2020","2020",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","VGB","British Virgin Islands","2022","2022",,"n","Magnitude nil or negligible"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ESP","Spain","2016","2016",10336.203,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ESP","Spain","2017","2017",10904.46814,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ESP","Spain","2018","2018",11689.17824,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ESP","Spain","2019","2019",11667.28536,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ZAF","South Africa","2016","2016",3381.3124,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ZAF","South Africa","2017","2017",3125.49112,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ZAF","South Africa","2018","2018",4026.49825,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ZAF","South Africa","2019","2019",4391.17747,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ZAF","South Africa","2020","2020",4947.83436,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ZAF","South Africa","2021","2021",4584.68685,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","KAZ","Kazakhstan","2017","2017",32.40672,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","KAZ","Kazakhstan","2018","2018",30.86128,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","KAZ","Kazakhstan","2019","2019",36.72268,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","AFG","Afghanistan","2016","2016",59.47737,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","AFG","Afghanistan","2017","2017",60.73988,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","CYP","Cyprus","2016","2016",64.72346,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","CYP","Cyprus","2017","2017",67.88056,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","CYP","Cyprus","2019","2019",72.97667,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MHL","Marshall Islands","2019","2019",,"n","Magnitude nil or negligible"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","GRC","Greece","2016","2016",596.27049,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","GRC","Greece","2017","2017",559.85597,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","GRC","Greece","2018","2018",598.20901,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","GRC","Greece","2019","2019",539.2014,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","TCD","Chad","2018","2018",50.306,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","TCD","Chad","2020","2020",47.98473,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","LBR","Liberia","2016","2016",44.89618,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","LBR","Liberia","2021","2021",8.28054,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SVN","Slovenia","2018","2018",323.61255,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SVN","Slovenia","2019","2019",321.88383,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GRD","Grenada","2017","2017",4.85185,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TUR","Türkiye","2016","2016",5610.71671,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TUR","Türkiye","2017","2017",5565.99986,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TUR","Türkiye","2018","2018",5208.06765,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TUR","Türkiye","2019","2019",5205.89734,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","BEL","Belgium","2016","2016",8514.00463,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","BEL","Belgium","2017","2017",8852.03429,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","BEL","Belgium","2018","2018",9288.92091,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","BEL","Belgium","2019","2019",8940.96475,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","MUS","Mauritius","2017","2017",378.88802,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","GRD","Grenada","2017","2017",7.69146,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SMR","San Marino","2017","2017",1.58495,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SMR","San Marino","2018","2018",1.72471,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SMR","San Marino","2019","2019",1.97093,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","SMR","San Marino","2020","2020",1.74938,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","MMR","Myanmar","2017","2017",263.12344,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","MMR","Myanmar","2018","2018",312.72709,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","MMR","Myanmar","2019","2019",304.82732,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MCO","Monaco","2017","2017",,"a","Category not applicable"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MCO","Monaco","2021","2021",11.64297,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","EGY","Egypt","2017","2017",4340.73546,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","EGY","Egypt","2019","2019",2822.19657,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","SMR","San Marino","2017","2017",9.90172,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","SMR","San Marino","2018","2018",10.44391,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","SMR","San Marino","2019","2019",11.81373,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","SMR","San Marino","2020","2020",11.34847,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NOR","Norway","2016","2016",2735.02933,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NOR","Norway","2017","2017",2879.07177,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NOR","Norway","2018","2018",3376.95666,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","NOR","Norway","2019","2019",3258.30333,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","GRD","Grenada","2017","2017",,"n","Magnitude nil or negligible"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TCA","Turks and Caicos Islands","2018","2018",0.1286,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","TCA","Turks and Caicos Islands","2021","2021",,"a","Category not applicable"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BIH","Bosnia and Herzegovina","2016","2016",126.79337,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BIH","Bosnia and Herzegovina","2018","2018",150.13862,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BIH","Bosnia and Herzegovina","2019","2019",165.23663,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARE","United Arab Emirates","2019","2019",2891.94372,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARE","United Arab Emirates","2020","2020",3461.27168,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","ARE","United Arab Emirates","2021","2021",4391.04386,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","MWI","Malawi","2016","2016",1.44031,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","FRA","France","2017","2017",508.13059,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","FRA","France","2018","2018",529.30381,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","FRA","France","2019","2019",466.59698,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MHL","Marshall Islands","2019","2019",0.49651,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","NIU","Niue","2016","2016",,"a","Category not applicable"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","NIU","Niue","2017","2017",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARE","United Arab Emirates","2019","2019",198.05543,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARE","United Arab Emirates","2020","2020",278.23816,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARE","United Arab Emirates","2021","2021",176.24246,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","ALB","Albania","2016","2016",119.22367,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","ALB","Albania","2017","2017",101.39454,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","ALB","Albania","2019","2019",135.61702,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","CHE","Switzerland","2016","2016",3657.98051,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","CHE","Switzerland","2017","2017",3667.69798,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","CHE","Switzerland","2018","2018",3583.9231,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","FRA","France","2017","2017",29789.12778,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","FRA","France","2018","2018",31648.518,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","FRA","France","2019","2019",30368.09697,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","NIU","Niue","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","NIU","Niue","2017","2017",,"n","Magnitude nil or negligible"
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MHL","Marshall Islands","2019","2019",11.86492,,
